(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "airfoil_wall")
-0.766904	-0.186628
-0.768526	-0.184656
-0.770148	-0.182678
-0.77177	-0.180694
-0.773392	-0.178704
-0.775014	-0.176711
-0.776636	-0.174719
-0.778258	-0.172728
-0.77988	-0.170736
-0.781501	-0.168742
-0.783123	-0.166746
-0.784745	-0.164748
-0.786366	-0.162748
-0.787988	-0.160742
-0.78961	-0.15873
-0.791231	-0.15671
-0.792853	-0.154683
-0.794474	-0.15265
-0.796095	-0.150613
-0.797717	-0.148574
-0.799338	-0.146537
-0.800959	-0.144501
-0.80258	-0.142464
-0.804202	-0.140426
-0.805823	-0.138384
-0.807444	-0.136338
-0.809065	-0.134284
-0.810686	-0.132225
-0.812307	-0.130159
-0.813928	-0.128089
-0.815549	-0.126012
-0.817169	-0.123928
-0.81879	-0.121837
-0.820411	-0.119739
-0.822032	-0.117636
-0.823652	-0.115531
-0.825273	-0.113423
-0.826894	-0.111313
-0.828514	-0.109199
-0.830135	-0.107078
-0.831755	-0.104952
-0.833375	-0.102818
-0.834996	-0.10068
-0.836616	-0.0985352
-0.838236	-0.0963858
-0.839857	-0.0942299
-0.841477	-0.0920665
-0.843097	-0.0898948
-0.844717	-0.087714
-0.846337	-0.0855248
-0.847957	-0.0833273
-0.849577	-0.0811225
-0.851197	-0.0789115
-0.852817	-0.0766936
-0.854436	-0.074469
-0.856056	-0.0722374
-0.857676	-0.0699982
-0.859295	-0.0677515
-0.860915	-0.0654978
-0.862535	-0.0632376
-0.864154	-0.0609699
-0.865774	-0.0586928
-0.867393	-0.0564044
-0.869012	-0.0541048
-0.870632	-0.0517963
-0.872251	-0.0494809
-0.87387	-0.0471607
-0.875489	-0.0448366
-0.877109	-0.0425076
-0.878728	-0.0401719
-0.880347	-0.0378272
-0.881966	-0.0354727
-0.883585	-0.0331086
-0.885204	-0.0307354
-0.886822	-0.0283535
-0.888441	-0.0259634
-0.89006	-0.0235654
-0.891679	-0.0211592
-0.893297	-0.0187446
-0.894916	-0.0163217
-0.896534	-0.0138903
-0.898153	-0.0114508
-0.899771	-0.00900304
-0.90139	-0.00654703
-0.903008	-0.00408308
-0.904626	-0.00161099
-0.906244	0.000868989
-0.907863	0.00335711
-0.909481	0.00585415
-0.911099	0.0083603
-0.912717	0.0108756
-0.914335	0.0133997
-0.915953	0.0159322
-0.917571	0.018473
-0.919188	0.0210219
-0.920806	0.0235793
-0.922424	0.0261456
-0.924041	0.0287215
-0.925659	0.0313076
-0.927276	0.0339036
-0.928894	0.036509
-0.930511	0.0391228
-0.932129	0.041745
-0.933746	0.0443755
-0.935363	0.0470153
-0.93698	0.0496646
-0.938598	0.0523222
-0.940215	0.054987
-0.941832	0.0576584
-0.943448	0.0603359
-0.945065	0.0630192
-0.946682	0.0657085
-0.948299	0.0684045
-0.949916	0.071106
-0.951532	0.0738159
-0.953149	0.0765277
-0.954765	0.0792499
-0.956382	0.081986
-0.957998	0.0847213
-0.959615	0.0874499
-0.961231	0.0901885
-0.962847	0.0929528
-0.964463	0.0957074
-0.966079	0.0984722
-0.967695	0.101245
-0.969311	0.104001
-0.970927	0.106777
-0.972543	0.109563
-0.974159	0.112345
-0.975775	0.115135
-0.97739	0.117923
-0.979006	0.120725
-0.980621	0.123519
-0.982237	0.126341
-0.983852	0.129133
-0.985468	0.132001
-0.987083	0.134765
-0.988698	0.137713
-0.990313	0.140396
-0.991928	0.143464
-0.993543	0.146018
-0.995158	0.149212
-0.996773	0.151434
-0.998387	0.154776
-1	0.154475
-0.998387	0.155717
-0.996773	0.156546
-0.995158	0.150454
-0.993543	0.146435
-0.991928	0.142313
-0.990313	0.138906
-0.988698	0.135643
-0.987083	0.132681
-0.985468	0.129879
-0.983852	0.127268
-0.982237	0.124758
-0.980621	0.122384
-0.979006	0.120139
-0.97739	0.117923
-0.975775	0.115865
-0.974159	0.113848
-0.972543	0.111969
-0.970927	0.110125
-0.969311	0.108315
-0.967695	0.106527
-0.966079	0.104799
-0.964463	0.103333
-0.962847	0.101668
-0.961231	0.100144
-0.959615	0.0987765
-0.957998	0.0972571
-0.956382	0.0958537
-0.954765	0.0945355
-0.953149	0.0932059
-0.951532	0.0919326
-0.949916	0.0906948
-0.948299	0.0894893
-0.946682	0.0883122
-0.945065	0.0871652
-0.943448	0.0860456
-0.941832	0.0849498
-0.940215	0.0838762
-0.938598	0.0828237
-0.93698	0.0817925
-0.935363	0.0807848
-0.933746	0.079804
-0.932129	0.0788524
-0.930511	0.0779273
-0.928894	0.0770272
-0.927276	0.0761494
-0.925659	0.0752878
-0.924041	0.0744392
-0.922424	0.0736052
-0.920806	0.07279
-0.919188	0.0719951
-0.917571	0.0712179
-0.915953	0.0704536
-0.914335	0.0697017
-0.912717	0.0689661
-0.911099	0.0682491
-0.909481	0.0675458
-0.907863	0.0668507
-0.906244	0.0661639
-0.904626	0.0654863
-0.903008	0.0648211
-0.90139	0.0641741
-0.899771	0.0635452
-0.898153	0.0629308
-0.896534	0.062328
-0.894916	0.0617367
-0.893297	0.0611569
-0.891679	0.0605867
-0.89006	0.0600243
-0.888441	0.059468
-0.886822	0.0589153
-0.885204	0.0583702
-0.883585	0.0578413
-0.881966	0.0573324
-0.880347	0.0568425
-0.878728	0.0563637
-0.877109	0.0558846
-0.875489	0.0553989
-0.87387	0.0549094
-0.872251	0.0544214
-0.870632	0.053942
-0.869012	0.0534786
-0.867393	0.0530349
-0.865774	0.0526091
-0.864154	0.0521938
-0.862535	0.0517813
-0.860915	0.0513682
-0.859295	0.0509587
-0.857676	0.0505555
-0.856056	0.0501581
-0.854436	0.0497691
-0.852817	0.0493913
-0.851197	0.0490256
-0.849577	0.0486708
-0.847957	0.0483217
-0.846337	0.047973
-0.844717	0.0476199
-0.843097	0.0472609
-0.841477	0.0469023
-0.839857	0.0465496
-0.838236	0.046204
-0.836616	0.045862
-0.834996	0.0455239
-0.833375	0.0451948
-0.831755	0.0448769
-0.830135	0.0445737
-0.828514	0.0442873
-0.826894	0.0440128
-0.825273	0.0437464
-0.823652	0.043486
-0.822032	0.0432268
-0.820411	0.042968
-0.81879	0.0427105
-0.817169	0.0424516
-0.815549	0.0421902
-0.813928	0.0419281
-0.812307	0.0416674
-0.810686	0.041411
-0.809065	0.0411615
-0.807444	0.0409234
-0.805823	0.0406974
-0.804202	0.0404758
-0.80258	0.0402525
-0.800959	0.0400277
-0.799338	0.0398059
-0.797717	0.0395869
-0.796095	0.0393686
-0.794474	0.0391525
-0.792853	0.03894
-0.791231	0.038731
-0.78961	0.0385255
-0.787988	0.0383272
-0.786366	0.03814
-0.784745	0.0379644
-0.783123	0.037794
-0.781501	0.0376219
-0.77988	0.0374458
-0.778258	0.0372651
-0.776636	0.0370843
-0.775014	0.0369086
-0.773392	0.0367401
-0.77177	0.0365799
-0.770148	0.0364267
-0.768526	0.0362802
-0.766904	0.0361391
-0.765282	0.0359995
-0.76366	0.0358593
-0.762038	0.0357199
-0.760415	0.0355867
-0.758793	0.0354572
-0.757171	0.0353255
-0.755549	0.035188
-0.753926	0.0350469
-0.752304	0.0349112
-0.750681	0.034786
-0.749059	0.0346713
-0.747436	0.0345611
-0.745814	0.0344474
-0.744191	0.0343289
-0.742568	0.034211
-0.740946	0.0340949
-0.739323	0.0339826
-0.7377	0.0338778
-0.736077	0.0337802
-0.734454	0.0336847
-0.732831	0.0335848
-0.731209	0.033485
-0.729586	0.0333947
-0.727962	0.033313
-0.726339	0.0332304
-0.724716	0.0331417
-0.723093	0.0330503
-0.72147	0.0329637
-0.719847	0.0328844
-0.718224	0.0328069
-0.7166	0.0327293
-0.714977	0.0326544
-0.713354	0.0325848
-0.71173	0.0325178
-0.710107	0.0324481
-0.708483	0.0323747
-0.70686	0.0322997
-0.705236	0.0322267
-0.703613	0.0321587
-0.701989	0.0320974
-0.700365	0.032043
-0.698742	0.031994
-0.697118	0.0319495
-0.695494	0.0319124
-0.69387	0.0318816
-0.692246	0.0318503
-0.690622	0.0318188
-0.688999	0.0317897
-0.687375	0.0317636
-0.685751	0.0317404
-0.684126	0.0317176
-0.682502	0.0316939
-0.680878	0.0316691
-0.679254	0.0316436
-0.67763	0.031618
-0.676006	0.0315908
-0.674381	0.0315606
-0.672757	0.031531
-0.671133	0.0315057
-0.669508	0.0314834
-0.667884	0.0314596
-0.666259	0.0314356
-0.664635	0.0314161
-0.66301	0.0314064
-0.661386	0.0314107
-0.659761	0.0314248
-0.658137	0.031441
-0.656512	0.0314546
-0.654887	0.0314621
-0.653262	0.0314622
-0.651638	0.0314598
-0.650013	0.0314619
-0.648388	0.0314711
-0.646763	0.0314852
-0.645138	0.0315022
-0.643513	0.0315208
-0.641888	0.0315394
-0.640263	0.0315594
-0.638638	0.0315832
-0.637013	0.0316103
-0.635387	0.0316388
-0.633762	0.0316699
-0.632137	0.0317058
-0.630512	0.0317489
-0.628886	0.031796
-0.627261	0.0318449
-0.625636	0.031897
-0.62401	0.0319476
-0.622385	0.0319928
-0.620759	0.0320347
-0.619134	0.0320734
-0.617508	0.0321083
-0.615882	0.0321457
-0.614257	0.0321923
-0.612631	0.0322463
-0.611005	0.0323044
-0.609379	0.0323653
-0.607754	0.0324242
-0.606128	0.0324771
-0.604502	0.0325259
-0.602876	0.0325761
-0.60125	0.0326351
-0.599624	0.0327041
-0.597998	0.0327797
-0.596372	0.0328569
-0.594746	0.0329303
-0.59312	0.0329996
