1	128	0.05283375	0.03638810	0.00000000
1	129	0.04821686	0.03499972	0.00000000
1	130	0.04380080	0.03358032	0.00000000
1	131	0.03958754	0.03213084	0.00000000
1	132	0.03557895	0.03065222	0.00000000
1	133	0.03177681	0.02914539	0.00000000
1	134	0.02818282	0.02761128	0.00000000
1	135	0.02479857	0.02605078	0.00000000
1	136	0.02162557	0.02446478	0.00000000
1	137	0.01866522	0.02285413	0.00000000
1	138	0.01591885	0.02121967	0.00000000
1	139	0.01338767	0.01956219	0.00000000
1	140	0.01107281	0.01788247	0.00000000
1	141	0.00897529	0.01618123	0.00000000
1	142	0.00709606	0.01445915	0.00000000
1	143	0.00543594	0.01271689	0.00000000
1	144	0.00399568	0.01095504	0.00000000
1	145	0.00277591	0.00917416	0.00000000
1	146	0.00177717	0.00737475	0.00000000
1	147	0.00099992	0.00555725	0.00000000
1	148	0.00044449	0.00372207	0.00000000
1	149	0.00011114	0.00186956	0.00000000
1	150	0.00000000	0.00000000	0.00000000
1	151	0.00011114	-0.00186956	0.00000000
1	152	0.00044449	-0.00372207	0.00000000
1	153	0.00099992	-0.00555725	0.00000000
1	154	0.00177717	-0.00737475	0.00000000
1	155	0.00277591	-0.00917416	0.00000000
1	156	0.00399568	-0.01095504	0.00000000
1	157	0.00543594	-0.01271689	0.00000000
1	158	0.00709606	-0.01445915	0.00000000
1	159	0.00897529	-0.01618123	0.00000000
1	160	0.01107281	-0.01788247	0.00000000
1	161	0.01338767	-0.01956219	0.00000000
1	162	0.01591885	-0.02121967	0.00000000
1	163	0.01866522	-0.02285413	0.00000000
1	164	0.02162557	-0.02446478	0.00000000
1	165	0.02479857	-0.02605078	0.00000000
1	166	0.02818282	-0.02761128	0.00000000
1	167	0.03177681	-0.02914539	0.00000000
1	168	0.03557895	-0.03065222	0.00000000
1	169	0.03958754	-0.03213084	0.00000000
1	170	0.04380080	-0.03358032	0.00000000
1	171	0.04821686	-0.03499972	0.00000000
1	172	0.05283375	-0.03638810	0.00000000
1	173	0.05764943	-0.03774452	0.00000000
1	174	0.06266176	-0.03906804	0.00000000
1	175	0.06786849	-0.04035773	0.00000000
1	176	0.07326733	-0.04161266	0.00000000
1	177	0.07885586	-0.04283194	0.00000000
1	178	0.08463161	-0.04401468	0.00000000
1	179	0.09059201	-0.04516003	0.00000000
1	180	0.09673441	-0.04626716	0.00000000
1	181	0.10305608	-0.04733526	0.00000000
1	182	0.10955420	-0.04836358	0.00000000
1	183	0.11622589	-0.04935140	0.00000000
1	184	0.12306819	-0.05029802	0.00000000
1	185	0.13007804	-0.05120280	0.00000000
1	186	0.13725235	-0.05206517	0.00000000
1	187	0.14458790	-0.05288457	0.00000000
1	188	0.15208146	-0.05366052	0.00000000
1	189	0.15972967	-0.05439257	0.00000000
1	190	0.16752915	-0.05508035	0.00000000
1	191	0.17547643	-0.05572354	0.00000000
1	192	0.18356797	-0.05632186	0.00000000
1	193	0.19180018	-0.05687512	0.00000000
1	194	0.20016939	-0.05738317	0.00000000
1	195	0.20867190	-0.05784592	0.00000000
1	196	0.21730390	-0.05826336	0.00000000
1	197	0.22606158	-0.05863551	0.00000000
1	198	0.23494104	-0.05896249	0.00000000
1	199	0.24393832	-0.05924444	0.00000000
1	200	0.25304944	-0.05948159	0.00000000
1	201	0.26227033	-0.05967421	0.00000000
1	202	0.27159690	-0.05982265	0.00000000
1	203	0.28102501	-0.05992729	0.00000000
1	204	0.29055047	-0.05998858	0.00000000
1	205	0.30016903	-0.06000702	0.00000000
1	206	0.30987642	-0.05998316	0.00000000
1	207	0.31966833	-0.05991760	0.00000000
1	208	0.32954041	-0.05981099	0.00000000
1	209	0.33948826	-0.05966402	0.00000000
1	210	0.34950746	-0.05947742	0.00000000
1	211	0.35959357	-0.05925197	0.00000000
1	212	0.36974209	-0.05898848	0.00000000
1	213	0.37994852	-0.05868780	0.00000000
1	214	0.39020831	-0.05835080	0.00000000
1	215	0.40051691	-0.05797839	0.00000000
1	216	0.41086974	-0.05757151	0.00000000
1	217	0.42126219	-0.05713111	0.00000000
1	218	0.43168964	-0.05665818	0.00000000
1	219	0.44214745	-0.05615372	0.00000000
1	220	0.45263099	-0.05561874	0.00000000
1	221	0.46313558	-0.05505426	0.00000000
1	222	0.47365656	-0.05446134	0.00000000
1	223	0.48418925	-0.05384103	0.00000000
1	224	0.49472897	-0.05319437	0.00000000
1	225	0.50527103	-0.05252244	0.00000000
1	226	0.51581075	-0.05182631	0.00000000
1	227	0.52634344	-0.05110703	0.00000000
1	228	0.53686442	-0.05036568	0.00000000
1	229	0.54736901	-0.04960332	0.00000000
1	230	0.55785255	-0.04882101	0.00000000
1	231	0.56831036	-0.04801982	0.00000000
1	232	0.57873781	-0.04720079	0.00000000
1	233	0.58913026	-0.04636497	0.00000000
1	234	0.59948309	-0.04551340	0.00000000
1	235	0.60979169	-0.04464711	0.00000000
1	236	0.62005148	-0.04376711	0.00000000
1	237	0.63025791	-0.04287443	0.00000000
1	238	0.64040643	-0.04197005	0.00000000
1	239	0.65049254	-0.04105499	0.00000000
1	240	0.66051174	-0.04013020	0.00000000
1	241	0.67045959	-0.03919668	0.00000000
1	242	0.68033167	-0.03825539	0.00000000
1	243	0.69012358	-0.03730727	0.00000000
1	244	0.69983097	-0.03635328	0.00000000
1	245	0.70944953	-0.03539434	0.00000000
1	246	0.71897499	-0.03443140	0.00000000
1	247	0.72840310	-0.03346536	0.00000000
1	248	0.73772967	-0.03249715	0.00000000
1	249	0.74695056	-0.03152768	0.00000000
1	250	0.75606168	-0.03055783	0.00000000
1	251	0.76505896	-0.02958851	0.00000000
1	252	0.77393842	-0.02862061	0.00000000
1	253	0.78269610	-0.02765502	0.00000000
1	254	0.79132810	-0.02669262	0.00000000
1	255	0.79983061	-0.02573428	0.00000000
1	256	0.80819982	-0.02478089	0.00000000
1	257	0.81643203	-0.02383331	0.00000000
1	258	0.82452357	-0.02289243	0.00000000
1	259	0.83247085	-0.02195910	0.00000000
1	260	0.84027033	-0.02103419	0.00000000
1	261	0.84791854	-0.02011857	0.00000000
1	262	0.85541210	-0.01921311	0.00000000
1	263	0.86274765	-0.01831866	0.00000000
1	264	0.86992196	-0.01743608	0.00000000
1	265	0.87693181	-0.01656622	0.00000000
1	266	0.88377411	-0.01570994	0.00000000
1	267	0.89044580	-0.01486809	0.00000000
1	268	0.89694392	-0.01404151	0.00000000
1	269	0.90326559	-0.01323103	0.00000000
1	270	0.90940799	-0.01243750	0.00000000
1	271	0.91536839	-0.01166172	0.00000000
1	272	0.92114414	-0.01090453	0.00000000
1	273	0.92673267	-0.01016672	0.00000000
1	274	0.93213151	-0.00944910	0.00000000
1	275	0.93733824	-0.00875243	0.00000000
1	276	0.94235057	-0.00807751	0.00000000
1	277	0.94716625	-0.00742507	0.00000000
1	278	0.95178314	-0.00679587	0.00000000
1	279	0.95619920	-0.00619062	0.00000000
1	280	0.96041246	-0.00561001	0.00000000
1	281	0.96442105	-0.00505475	0.00000000
1	282	0.96822319	-0.00452547	0.00000000
1	283	0.97181718	-0.00402281	0.00000000
1	284	0.97520143	-0.00354738	0.00000000
1	285	0.97837443	-0.00309977	0.00000000
1	286	0.98133478	-0.00268051	0.00000000
1	287	0.98408115	-0.00229014	0.00000000
1	288	0.98661233	-0.00192913	0.00000000
1	289	0.98892719	-0.00159794	0.00000000
1	290	0.99102471	-0.00129700	0.00000000
1	291	0.99290394	-0.00102668	0.00000000
1	292	0.99456406	-0.00078733	0.00000000
1	293	0.99600432	-0.00057927	0.00000000
1	294	0.99722409	-0.00040275	0.00000000
1	295	0.99822283	-0.00025801	0.00000000
1	296	0.99900008	-0.00014524	0.00000000
1	297	0.99955551	-0.00006459	0.00000000
1	298	0.99988886	-0.00001615	0.00000000
1	299	1.00000000	0.00000000	0.00000000
